CPUs Experimento Ambiente Tempo
2 21 nativo 666.784
2 22 nativo 665.339
2 23 nativo 664.887
2 24 nativo 665.451
2 25 nativo 667.019
2 26 nativo 666.103
2 27 nativo 666.157
2 28 nativo 669.235
2 29 nativo 665.035
2 30 nativo 663.007
4 1 nativo 340.067
4 2 nativo 338.935
4 3 nativo 339.633
4 4 nativo 339.814
4 5 nativo 340.664
4 6 nativo 340.138
4 7 nativo 339.987
4 8 nativo 339.884
4 9 nativo 340.176
4 10 nativo 339.719
4 11 nativo 339.207
4 12 nativo 340.216
4 13 nativo 339.723
4 14 nativo 339.670
4 15 nativo 340.080
4 16 nativo 340.144
4 17 nativo 339.136
4 18 nativo 338.244
4 19 nativo 339.765
4 20 nativo 339.195
4 21 nativo 339.939
4 22 nativo 340.337
4 23 nativo 340.139
4 24 nativo 339.628
4 25 nativo 340.445
4 26 nativo 339.954
4 27 nativo 338.925
4 28 nativo 338.804
4 29 nativo 339.280
4 30 nativo 339.880
8 1 nativo 179.403
8 2 nativo 180.569
8 3 nativo 179.383
8 4 nativo 178.655
8 5 nativo 178.945
8 6 nativo 179.714
8 7 nativo 179.885
8 8 nativo 179.726
8 9 nativo 180.245
8 10 nativo 179.555
8 11 nativo 180.739
8 12 nativo 179.862
8 13 nativo 179.290
8 14 nativo 180.346
8 15 nativo 179.704
8 16 nativo 179.538
8 17 nativo 179.516
8 18 nativo 179.743
8 19 nativo 179.583
8 20 nativo 179.723
8 21 nativo 180.142
8 22 nativo 179.127
8 23 nativo 179.961
8 24 nativo 179.220
8 25 nativo 179.221
8 26 nativo 180.124
8 27 nativo 179.745
8 28 nativo 179.988
8 29 nativo 180.348
8 30 nativo 179.446
10 1 nativo 152.960
10 2 nativo 153.263
10 3 nativo 152.654
10 4 nativo 152.636
10 5 nativo 152.971
10 6 nativo 153.701
10 7 nativo 153.995
10 8 nativo 152.812
10 9 nativo 152.847
10 10 nativo 153.546
10 11 nativo 153.704
10 12 nativo 152.764
10 13 nativo 153.657
10 14 nativo 153.304
10 15 nativo 152.874
10 16 nativo 152.489
10 17 nativo 152.894
10 18 nativo 152.686
10 19 nativo 152.882
10 20 nativo 153.113
10 21 nativo 153.300
10 22 nativo 152.983
10 23 nativo 152.936
10 24 nativo 152.958
10 25 nativo 152.724
10 26 nativo 153.704
10 27 nativo 153.439
10 28 nativo 152.526
10 29 nativo 152.399
10 30 nativo 152.838
16 1 nativo 100.406
16 2 nativo 100.531
16 3 nativo 99.277
16 4 nativo 100.142
16 5 nativo 100.249
16 6 nativo 100.657
16 7 nativo 99.498
16 8 nativo 100.705
16 9 nativo 100.727
16 10 nativo 99.454
16 11 nativo 100.205
16 12 nativo 99.498
16 13 nativo 100.502
16 14 nativo 100.659
16 15 nativo 98.774
16 16 nativo 98.882
16 17 nativo 100.355
16 18 nativo 99.191
16 19 nativo 99.495
16 20 nativo 99.528
16 21 nativo 101.317
16 22 nativo 98.959
16 23 nativo 100.249
16 24 nativo 100.475
16 25 nativo 100.114
16 26 nativo 101.046
16 27 nativo 99.944
16 28 nativo 100.354
16 29 nativo 100.284
16 30 nativo 100.447
20 1 nativo 78.344
20 2 nativo 78.265
20 3 nativo 78.516
20 4 nativo 78.923
20 5 nativo 78.441
20 6 nativo 77.910
20 7 nativo 78.745
20 8 nativo 78.158
20 9 nativo 78.239
20 10 nativo 78.719
20 11 nativo 78.731
20 12 nativo 78.342
20 13 nativo 78.267
20 14 nativo 78.441
20 15 nativo 78.745
20 16 nativo 78.426
20 17 nativo 78.311
20 18 nativo 77.961
20 19 nativo 79.328
20 20 nativo 78.602
20 21 nativo 78.392
20 22 nativo 78.091
20 23 nativo 78.667
20 24 nativo 78.627
20 25 nativo 78.516
20 26 nativo 78.760
20 27 nativo 78.290
20 28 nativo 78.481
20 29 nativo 78.401
