CPUs Experimento Ambiente Tempo
40 26 kvm 67.206
40 27 kvm 66.241
40 28 kvm 65.985
40 29 kvm 67.079
40 30 kvm 69.291
1 1 nativo 372.926
1 2 nativo 373.242
1 3 nativo 373.178
1 4 nativo 372.999
1 5 nativo 374.786
1 6 nativo 372.941
1 7 nativo 375.421
1 8 nativo 373.152
1 9 nativo 373.231
1 10 nativo 373.405
1 11 nativo 373.519
1 12 nativo 373.264
1 13 nativo 373.070
1 14 nativo 373.902
1 15 nativo 373.698
1 16 nativo 373.204
1 17 nativo 372.970
1 18 nativo 373.230
1 19 nativo 374.887
1 20 nativo 373.289
1 21 nativo 373.135
1 22 nativo 373.258
1 23 nativo 374.351
1 24 nativo 374.699
1 25 nativo 373.550
1 26 nativo 373.407
1 27 nativo 373.277
1 28 nativo 373.077
1 29 nativo 373.309
1 30 nativo 373.271
2 1 nativo 190.876
2 2 nativo 190.880
2 3 nativo 190.728
2 4 nativo 190.831
2 5 nativo 190.674
2 6 nativo 190.750
2 7 nativo 191.170
2 8 nativo 190.843
2 9 nativo 190.953
2 10 nativo 191.500
2 11 nativo 191.036
2 12 nativo 190.832
2 13 nativo 190.864
2 14 nativo 190.946
2 15 nativo 190.966
2 16 nativo 190.803
2 17 nativo 190.935
2 18 nativo 191.084
2 19 nativo 190.784
2 20 nativo 190.505
2 21 nativo 191.023
2 22 nativo 190.775
2 23 nativo 190.698
2 24 nativo 190.976
2 25 nativo 190.897
2 26 nativo 190.936
2 27 nativo 190.779
2 28 nativo 190.914
2 29 nativo 190.649
2 30 nativo 190.915
4 1 nativo 98.480
4 2 nativo 98.518
4 3 nativo 99.134
4 4 nativo 98.511
4 5 nativo 98.481
4 6 nativo 98.516
4 7 nativo 98.447
4 8 nativo 98.353
4 9 nativo 98.479
4 10 nativo 98.421
4 11 nativo 98.454
4 12 nativo 98.464
4 13 nativo 98.699
4 14 nativo 98.667
4 15 nativo 98.452
4 16 nativo 98.412
4 17 nativo 98.373
4 18 nativo 98.462
4 19 nativo 98.388
4 20 nativo 98.465
4 21 nativo 98.458
4 22 nativo 98.571
4 23 nativo 98.512
4 24 nativo 98.344
4 25 nativo 98.473
4 26 nativo 98.630
4 27 nativo 98.633
4 28 nativo 98.893
4 29 nativo 98.653
4 30 nativo 98.365
8 1 nativo 52.937
8 2 nativo 52.918
8 3 nativo 52.862
8 4 nativo 52.842
8 5 nativo 52.816
8 6 nativo 52.851
8 7 nativo 52.788
8 8 nativo 52.897
8 9 nativo 52.737
8 10 nativo 52.814
8 11 nativo 52.866
8 12 nativo 53.170
8 13 nativo 52.839
8 14 nativo 52.780
8 15 nativo 52.857
8 16 nativo 53.116
8 17 nativo 52.941
8 18 nativo 52.858
8 19 nativo 52.783
8 20 nativo 52.830
8 21 nativo 52.805
8 22 nativo 52.752
8 23 nativo 52.995
8 24 nativo 52.818
8 25 nativo 52.738
8 26 nativo 52.809
8 27 nativo 52.831
8 28 nativo 53.035
8 29 nativo 52.882
8 30 nativo 52.821
10 1 nativo 43.953
10 2 nativo 43.894
10 3 nativo 43.814
10 4 nativo 43.753
10 5 nativo 43.701
10 6 nativo 43.809
10 7 nativo 43.842
10 8 nativo 43.813
10 9 nativo 43.804
10 10 nativo 43.813
10 11 nativo 43.814
10 12 nativo 43.796
10 13 nativo 43.891
10 14 nativo 43.843
10 15 nativo 43.724
10 16 nativo 43.800
10 17 nativo 43.854
10 18 nativo 43.758
10 19 nativo 43.834
10 20 nativo 44.182
10 21 nativo 43.936
10 22 nativo 43.743
10 23 nativo 43.813
10 24 nativo 43.847
10 25 nativo 43.825
10 26 nativo 43.907
10 27 nativo 44.053
10 28 nativo 43.868
10 29 nativo 43.865
10 30 nativo 43.734
16 1 nativo 30.540
16 2 nativo 30.580
16 3 nativo 30.539
16 4 nativo 30.718
16 5 nativo 30.508
16 6 nativo 30.428
16 7 nativo 30.674
16 8 nativo 30.564
16 9 nativo 30.590
16 10 nativo 30.616
16 11 nativo 30.549
16 12 nativo 30.626
16 13 nativo 30.654
16 14 nativo 30.633
16 15 nativo 30.596
16 16 nativo 30.751
16 17 nativo 30.577
16 18 nativo 30.507
16 19 nativo 30.452
16 20 nativo 30.552
16 21 nativo 30.477
16 22 nativo 30.590
16 23 nativo 30.596
16 24 nativo 30.671
16 25 nativo 30.531
16 26 nativo 30.521
16 27 nativo 30.532
16 28 nativo 30.627
16 29 nativo 30.542
16 30 nativo 30.816
20 1 nativo 26.437
20 2 nativo 26.884
20 3 nativo 26.435
20 4 nativo 26.542
20 5 nativo 26.791
20 6 nativo 26.476
20 7 nativo 26.657
20 8 nativo 26.910
20 9 nativo 26.692
20 10 nativo 26.803
20 11 nativo 26.550
20 12 nativo 26.492
20 13 nativo 26.545
20 14 nativo 26.540
20 15 nativo 26.779
20 16 nativo 26.355
20 17 nativo 26.463
20 18 nativo 26.842
20 19 nativo 26.741
20 20 nativo 26.382
20 21 nativo 26.754
20 22 nativo 26.685
20 23 nativo 26.751
20 24 nativo 26.418
20 25 nativo 26.433
20 26 nativo 26.804
20 27 nativo 26.404
20 28 nativo 26.472
20 29 nativo 26.442
20 30 nativo 26.465
32 1 nativo 27.754
32 2 nativo 27.729
32 3 nativo 27.999
32 4 nativo 28.237
32 5 nativo 27.769
32 6 nativo 27.764
32 7 nativo 27.778
32 8 nativo 27.692
32 9 nativo 27.925
32 10 nativo 27.950
32 11 nativo 27.862
32 12 nativo 27.814
32 13 nativo 27.827
32 14 nativo 27.557
32 15 nativo 27.621
32 16 nativo 27.757
32 17 nativo 27.699
32 18 nativo 27.786
32 19 nativo 27.825
32 20 nativo 27.875
32 21 nativo 27.643
32 22 nativo 27.807
32 23 nativo 27.776
32 24 nativo 28.217
32 25 nativo 27.705
32 26 nativo 27.670
32 27 nativo 27.659
32 28 nativo 27.889
32 29 nativo 27.942
32 30 nativo 27.942
40 1 nativo 28.827
40 2 nativo 29.179
40 3 nativo 28.888
40 4 nativo 29.238
40 5 nativo 28.962
40 6 nativo 29.080
40 7 nativo 28.863
40 8 nativo 28.840
40 9 nativo 28.922
40 10 nativo 28.836
40 11 nativo 29.248
40 12 nativo 28.821
40 13 nativo 29.011
40 14 nativo 29.320
40 15 nativo 28.917
40 16 nativo 28.815
40 17 nativo 28.952
40 18 nativo 28.997
40 19 nativo 29.307
40 20 nativo 28.820
40 21 nativo 29.064
40 22 nativo 28.904
40 23 nativo 28.849
40 24 nativo 29.208
40 25 nativo 28.787
40 26 nativo 28.803
40 27 nativo 29.035
40 28 nativo 29.131
40 29 nativo 28.970
40 30 nativo 28.983
1 1 xen 350.833
1 2 xen 346.788
1 3 xen 346.159
1 4 xen 347.410
1 5 xen 348.453
1 6 xen 349.384
1 7 xen 352.084
1 8 xen 350.701
1 9 xen 351.693
1 10 xen 351.422
1 11 xen 351.663
1 12 xen 351.432
1 13 xen 348.991
1 14 xen 347.097
1 15 xen 347.517
1 16 xen 346.684
1 17 xen 347.419
1 18 xen 347.059
1 19 xen 346.641
1 20 xen 347.025
1 21 xen 346.951
1 22 xen 348.288
1 23 xen 347.715
1 24 xen 347.738
1 25 xen 347.486
1 26 xen 347.980
1 27 xen 348.536
1 28 xen 348.969
1 29 xen 349.137
1 30 xen 349.569
2 1 xen 176.009
2 2 xen 176.590
2 3 xen 176.283
2 4 xen 176.606
2 5 xen 176.522
2 6 xen 176.203
2 7 xen 176.445
2 8 xen 176.250
2 9 xen 177.453
2 10 xen 177.160
2 11 xen 177.016
2 12 xen 177.227
2 13 xen 177.101
2 14 xen 177.750
2 15 xen 177.288
2 16 xen 176.523
