CPUs Experimento Ambiente Tempo
2 26 nativo 30.022
2 27 nativo 30.055
2 28 nativo 30.147
2 29 nativo 29.983
2 30 nativo 29.950
4 1 nativo 15.595
4 2 nativo 15.481
4 3 nativo 15.511
4 4 nativo 15.447
4 5 nativo 15.503
4 6 nativo 15.456
4 7 nativo 15.482
4 8 nativo 15.475
4 9 nativo 15.471
4 10 nativo 15.427
4 11 nativo 15.482
4 12 nativo 15.487
4 13 nativo 15.459
4 14 nativo 15.527
4 15 nativo 15.490
4 16 nativo 15.498
4 17 nativo 15.503
4 18 nativo 15.483
4 19 nativo 15.448
4 20 nativo 15.435
4 21 nativo 15.483
4 22 nativo 15.492
4 23 nativo 15.579
4 24 nativo 15.448
4 25 nativo 15.507
4 26 nativo 15.487
4 27 nativo 15.615
4 28 nativo 15.484
4 29 nativo 15.511
4 30 nativo 15.440
8 1 nativo 8.632
8 2 nativo 8.641
8 3 nativo 8.649
8 4 nativo 8.650
8 5 nativo 8.656
8 6 nativo 8.643
8 7 nativo 8.643
8 8 nativo 8.598
8 9 nativo 8.647
8 10 nativo 8.656
8 11 nativo 8.651
8 12 nativo 8.655
8 13 nativo 8.647
8 14 nativo 8.647
8 15 nativo 8.666
8 16 nativo 8.641
8 17 nativo 8.623
8 18 nativo 8.720
8 19 nativo 8.647
8 20 nativo 8.649
8 21 nativo 8.648
8 22 nativo 8.663
8 23 nativo 8.658
8 24 nativo 8.645
8 25 nativo 8.645
8 26 nativo 8.644
8 27 nativo 8.668
8 28 nativo 8.649
8 29 nativo 8.667
8 30 nativo 8.659
10 1 nativo 7.226
10 2 nativo 7.235
10 3 nativo 7.195
10 4 nativo 7.210
10 5 nativo 7.198
10 6 nativo 7.173
10 7 nativo 7.203
10 8 nativo 7.182
10 9 nativo 7.217
10 10 nativo 7.215
10 11 nativo 7.218
10 12 nativo 7.185
10 13 nativo 7.211
10 14 nativo 7.209
10 15 nativo 7.200
10 16 nativo 7.180
10 17 nativo 7.218
10 18 nativo 7.220
10 19 nativo 7.200
10 20 nativo 7.193
10 21 nativo 7.239
10 22 nativo 7.172
10 23 nativo 7.203
10 24 nativo 7.172
10 25 nativo 7.194
10 26 nativo 7.205
