CPUs Experimento Ambiente Tempo
2 26 nativo 88.499
2 27 nativo 88.407
2 28 nativo 87.899
2 29 nativo 88.155
2 30 nativo 88.443
4 1 nativo 45.623
4 2 nativo 45.495
4 3 nativo 45.371
4 4 nativo 45.023
4 5 nativo 45.579
4 6 nativo 44.970
4 7 nativo 45.436
4 8 nativo 45.367
4 9 nativo 45.283
4 10 nativo 45.242
4 11 nativo 45.448
4 12 nativo 45.912
4 13 nativo 45.571
4 14 nativo 45.237
4 15 nativo 45.667
4 16 nativo 45.847
4 17 nativo 45.623
4 18 nativo 45.443
4 19 nativo 45.399
4 20 nativo 45.434
4 21 nativo 46.208
4 22 nativo 45.811
4 23 nativo 45.403
4 24 nativo 45.248
4 25 nativo 45.617
4 26 nativo 45.476
4 27 nativo 45.510
4 28 nativo 45.600
4 29 nativo 45.779
4 30 nativo 45.503
8 1 nativo 23.830
8 2 nativo 23.679
8 3 nativo 23.921
8 4 nativo 23.611
8 5 nativo 23.655
8 6 nativo 23.706
8 7 nativo 23.796
8 8 nativo 23.677
8 9 nativo 23.733
8 10 nativo 23.775
8 11 nativo 23.799
8 12 nativo 23.753
8 13 nativo 23.774
8 14 nativo 23.931
8 15 nativo 23.826
8 16 nativo 23.884
8 17 nativo 23.803
8 18 nativo 23.727
8 19 nativo 23.738
8 20 nativo 23.801
8 21 nativo 23.749
8 22 nativo 23.734
8 23 nativo 23.680
8 24 nativo 23.658
8 25 nativo 23.667
8 26 nativo 23.825
8 27 nativo 23.703
8 28 nativo 23.887
8 29 nativo 23.787
8 30 nativo 23.742
10 1 nativo 20.703
10 2 nativo 20.677
10 3 nativo 20.415
10 4 nativo 20.503
10 5 nativo 20.667
10 6 nativo 20.689
10 7 nativo 20.637
10 8 nativo 20.387
10 9 nativo 20.367
10 10 nativo 20.506
10 11 nativo 20.499
10 12 nativo 20.728
10 13 nativo 20.543
10 14 nativo 20.640
10 15 nativo 20.570
10 16 nativo 20.271
10 17 nativo 20.731
10 18 nativo 20.367
10 19 nativo 20.826
10 20 nativo 20.662
10 21 nativo 20.659
10 22 nativo 20.679
10 23 nativo 20.671
10 24 nativo 20.580
10 25 nativo 20.731
10 26 nativo 20.502
10 27 nativo 20.621
10 28 nativo 20.317
10 29 nativo 20.599
10 30 nativo 20.583
16 1 nativo 12.838
16 2 nativo 12.919
16 3 nativo 12.709
16 4 nativo 12.801
16 5 nativo 12.787
16 6 nativo 12.853
16 7 nativo 12.717
16 8 nativo 12.905
16 9 nativo 12.734
16 10 nativo 12.859
16 11 nativo 12.920
16 12 nativo 12.710
16 13 nativo 12.731
16 14 nativo 12.729
16 15 nativo 12.769
16 16 nativo 12.764
16 17 nativo 12.876
16 18 nativo 12.860
16 19 nativo 12.753
16 20 nativo 12.938
16 21 nativo 12.773
16 22 nativo 12.900
16 23 nativo 12.819
