CPUs Experimento Ambiente Tempo
40 26 kvm 11.974
40 27 kvm 11.527
40 28 kvm 11.540
40 29 kvm 11.299
40 30 kvm 11.327
1 1 nativo 173.095
1 2 nativo 171.919
1 3 nativo 171.637
1 4 nativo 171.763
1 5 nativo 172.243
1 6 nativo 171.607
1 7 nativo 172.691
1 8 nativo 173.038
1 9 nativo 173.255
1 10 nativo 174.350
1 11 nativo 171.523
1 12 nativo 171.895
1 13 nativo 172.322
1 14 nativo 171.739
1 15 nativo 172.251
1 16 nativo 172.071
1 17 nativo 172.459
1 18 nativo 172.011
1 19 nativo 172.382
1 20 nativo 173.083
1 21 nativo 171.711
1 22 nativo 171.499
1 23 nativo 171.367
1 24 nativo 174.007
1 25 nativo 171.591
1 26 nativo 173.694
1 27 nativo 172.795
1 28 nativo 172.863
1 29 nativo 172.983
1 30 nativo 172.583
2 1 nativo 88.986
2 2 nativo 89.995
2 3 nativo 88.358
2 4 nativo 90.659
2 5 nativo 89.055
2 6 nativo 89.750
2 7 nativo 89.243
2 8 nativo 88.030
2 9 nativo 91.307
2 10 nativo 88.578
2 11 nativo 90.283
2 12 nativo 89.031
2 13 nativo 88.239
2 14 nativo 100.351
2 15 nativo 88.634
2 16 nativo 89.396
2 17 nativo 88.467
2 18 nativo 88.554
2 19 nativo 89.651
2 20 nativo 88.634
2 21 nativo 89.411
2 22 nativo 89.439
2 23 nativo 88.667
2 24 nativo 89.091
2 25 nativo 88.515
2 26 nativo 89.319
2 27 nativo 88.743
2 28 nativo 87.931
2 29 nativo 89.551
2 30 nativo 88.358
4 1 nativo 45.975
4 2 nativo 46.027
4 3 nativo 45.631
4 4 nativo 46.024
4 5 nativo 45.761
4 6 nativo 45.931
4 7 nativo 45.754
4 8 nativo 46.331
4 9 nativo 46.047
4 10 nativo 45.334
4 11 nativo 45.728
4 12 nativo 45.919
4 13 nativo 45.659
4 14 nativo 45.423
4 15 nativo 45.590
4 16 nativo 45.995
4 17 nativo 45.491
4 18 nativo 46.219
4 19 nativo 45.967
4 20 nativo 46.011
4 21 nativo 45.706
4 22 nativo 46.003
4 23 nativo 45.795
4 24 nativo 45.815
4 25 nativo 45.483
4 26 nativo 45.327
4 27 nativo 45.383
4 28 nativo 45.570
4 29 nativo 45.445
4 30 nativo 45.699
8 1 nativo 23.780
8 2 nativo 23.983
8 3 nativo 23.822
8 4 nativo 23.797
8 5 nativo 23.838
8 6 nativo 23.908
8 7 nativo 23.726
8 8 nativo 23.856
8 9 nativo 24.044
8 10 nativo 24.298
8 11 nativo 23.899
8 12 nativo 23.819
8 13 nativo 23.871
8 14 nativo 23.975
8 15 nativo 23.834
8 16 nativo 23.874
8 17 nativo 23.904
8 18 nativo 23.843
8 19 nativo 23.775
8 20 nativo 24.956
8 21 nativo 23.726
8 22 nativo 23.951
8 23 nativo 23.795
8 24 nativo 24.307
8 25 nativo 23.867
8 26 nativo 23.763
8 27 nativo 23.903
8 28 nativo 23.987
8 29 nativo 23.816
8 30 nativo 23.781
10 1 nativo 20.542
10 2 nativo 20.666
10 3 nativo 20.577
10 4 nativo 20.531
10 5 nativo 20.799
10 6 nativo 20.602
10 7 nativo 20.675
10 8 nativo 20.556
10 9 nativo 20.596
10 10 nativo 20.685
10 11 nativo 20.623
10 12 nativo 20.508
10 13 nativo 20.486
10 14 nativo 20.673
10 15 nativo 20.738
10 16 nativo 20.543
10 17 nativo 20.631
10 18 nativo 20.557
10 19 nativo 20.303
10 20 nativo 20.669
10 21 nativo 20.491
10 22 nativo 20.563
10 23 nativo 20.471
10 24 nativo 20.853
10 25 nativo 20.385
10 26 nativo 20.522
10 27 nativo 20.546
10 28 nativo 20.685
10 29 nativo 20.651
10 30 nativo 20.727
16 1 nativo 12.692
16 2 nativo 12.796
16 3 nativo 12.845
16 4 nativo 12.877
16 5 nativo 12.834
16 6 nativo 12.738
16 7 nativo 12.832
16 8 nativo 12.783
16 9 nativo 12.788
16 10 nativo 12.845
16 11 nativo 12.919
16 12 nativo 12.912
16 13 nativo 12.779
16 14 nativo 12.716
16 15 nativo 12.826
16 16 nativo 12.851
16 17 nativo 12.766
16 18 nativo 12.878
16 19 nativo 12.761
16 20 nativo 12.759
16 21 nativo 12.924
16 22 nativo 12.865
16 23 nativo 12.785
16 24 nativo 12.719
16 25 nativo 12.862
16 26 nativo 12.818
16 27 nativo 12.803
16 28 nativo 12.734
16 29 nativo 12.803
16 30 nativo 12.764
20 1 nativo 11.232
20 2 nativo 11.400
20 3 nativo 11.239
20 4 nativo 11.227
20 5 nativo 11.247
20 6 nativo 11.494
20 7 nativo 11.428
20 8 nativo 11.144
20 9 nativo 11.106
20 10 nativo 11.154
20 11 nativo 11.231
20 12 nativo 11.124
20 13 nativo 11.174
20 14 nativo 11.221
20 15 nativo 11.227
20 16 nativo 11.395
20 17 nativo 11.358
20 18 nativo 11.228
20 19 nativo 11.119
20 20 nativo 11.319
20 21 nativo 11.139
20 22 nativo 11.159
20 23 nativo 11.214
20 24 nativo 11.189
20 25 nativo 11.206
20 26 nativo 11.450
20 27 nativo 11.164
20 28 nativo 11.152
20 29 nativo 11.255
20 30 nativo 11.386
32 1 nativo 11.915
32 2 nativo 11.817
32 3 nativo 11.654
32 4 nativo 11.767
32 5 nativo 11.821
32 6 nativo 11.805
32 7 nativo 11.926
32 8 nativo 11.838
32 9 nativo 11.829
32 10 nativo 11.844
32 11 nativo 11.747
32 12 nativo 11.768
32 13 nativo 11.704
32 14 nativo 11.731
32 15 nativo 11.825
32 16 nativo 11.809
32 17 nativo 11.748
32 18 nativo 11.776
32 19 nativo 11.750
32 20 nativo 11.823
32 21 nativo 11.804
32 22 nativo 11.993
32 23 nativo 11.832
32 24 nativo 11.704
32 25 nativo 11.822
32 26 nativo 11.825
32 27 nativo 11.948
32 28 nativo 11.792
32 29 nativo 11.850
32 30 nativo 11.916
40 1 nativo 12.195
40 2 nativo 11.164
40 3 nativo 10.549
40 4 nativo 11.634
40 5 nativo 10.456
40 6 nativo 10.814
40 7 nativo 10.459
40 8 nativo 10.827
40 9 nativo 11.196
40 10 nativo 10.941
40 11 nativo 10.729
40 12 nativo 10.665
40 13 nativo 10.635
40 14 nativo 10.702
40 15 nativo 10.933
40 16 nativo 11.140
40 17 nativo 10.627
40 18 nativo 10.439
40 19 nativo 10.540
40 20 nativo 10.980
40 21 nativo 10.721
40 22 nativo 10.843
40 23 nativo 10.677
40 24 nativo 10.705
40 25 nativo 10.547
40 26 nativo 10.699
40 27 nativo 10.670
40 28 nativo 10.688
40 29 nativo 10.875
40 30 nativo 10.663
