CPUs Experimento Ambiente Tempo
40 26 kvm 5.337
40 27 kvm 5.756
40 28 kvm 5.497
40 29 kvm 5.427
40 30 kvm 5.460
1 1 nativo 56.260
1 2 nativo 56.195
1 3 nativo 56.233
1 4 nativo 56.186
1 5 nativo 56.277
1 6 nativo 56.142
1 7 nativo 56.166
1 8 nativo 56.094
1 9 nativo 56.235
1 10 nativo 56.209
1 11 nativo 56.233
1 12 nativo 56.203
1 13 nativo 56.047
1 14 nativo 56.192
1 15 nativo 56.354
1 16 nativo 56.115
1 17 nativo 56.204
1 18 nativo 56.162
1 19 nativo 56.208
1 20 nativo 56.438
1 21 nativo 56.321
1 22 nativo 56.214
1 23 nativo 56.181
1 24 nativo 56.169
1 25 nativo 56.240
1 26 nativo 56.264
1 27 nativo 56.480
1 28 nativo 56.218
1 29 nativo 56.116
1 30 nativo 56.162
2 1 nativo 30.261
2 2 nativo 30.318
2 3 nativo 30.267
2 4 nativo 30.198
2 5 nativo 30.258
2 6 nativo 30.163
2 7 nativo 30.362
2 8 nativo 30.191
2 9 nativo 30.179
2 10 nativo 30.186
2 11 nativo 30.306
2 12 nativo 30.142
2 13 nativo 30.227
2 14 nativo 30.231
2 15 nativo 30.186
2 16 nativo 30.203
2 17 nativo 30.202
2 18 nativo 30.190
2 19 nativo 30.178
2 20 nativo 30.247
2 21 nativo 30.247
2 22 nativo 30.170
2 23 nativo 30.214
2 24 nativo 30.337
2 25 nativo 30.259
2 26 nativo 30.274
2 27 nativo 30.202
2 28 nativo 30.202
2 29 nativo 30.190
2 30 nativo 30.215
4 1 nativo 15.539
4 2 nativo 15.571
4 3 nativo 15.507
4 4 nativo 15.534
4 5 nativo 15.531
4 6 nativo 15.574
4 7 nativo 15.514
4 8 nativo 15.646
4 9 nativo 15.554
4 10 nativo 15.550
4 11 nativo 15.575
4 12 nativo 15.526
4 13 nativo 15.542
4 14 nativo 15.610
4 15 nativo 15.501
4 16 nativo 15.558
4 17 nativo 15.499
4 18 nativo 15.518
4 19 nativo 15.514
4 20 nativo 15.543
4 21 nativo 15.630
4 22 nativo 15.507
4 23 nativo 15.506
4 24 nativo 15.563
4 25 nativo 15.514
4 26 nativo 15.558
4 27 nativo 15.622
4 28 nativo 15.543
4 29 nativo 15.507
4 30 nativo 15.618
8 1 nativo 9.162
8 2 nativo 8.732
8 3 nativo 8.734
8 4 nativo 8.747
8 5 nativo 8.747
8 6 nativo 8.718
8 7 nativo 8.687
8 8 nativo 8.734
8 9 nativo 8.730
8 10 nativo 8.693
8 11 nativo 8.751
8 12 nativo 8.734
8 13 nativo 8.731
8 14 nativo 8.751
8 15 nativo 8.782
8 16 nativo 8.691
8 17 nativo 8.766
