CPUs Experimento Ambiente Tempo
32 11 kvm_1 1.9507
32 12 kvm_1 1.8485
32 13 kvm_1 1.9519
32 14 kvm_1 1.9903
32 15 kvm_1 2.0162
32 16 kvm_1 1.7901
32 17 kvm_1 1.8407
32 18 kvm_1 1.9424
32 19 kvm_1 1.9700
32 20 kvm_1 1.9870
32 21 kvm_1 1.9021
32 22 kvm_1 1.8663
32 23 kvm_1 1.9876
32 24 kvm_1 1.9937
32 25 kvm_1 1.9840
32 26 kvm_1 1.9243
32 27 kvm_1 1.8795
32 28 kvm_1 1.9575
32 29 kvm_1 1.9507
32 30 kvm_1 1.9710
40 1 kvm_1 2.5429
40 2 kvm_1 2.5439
40 3 kvm_1 2.5383
40 4 kvm_1 2.5567
40 5 kvm_1 2.5225
40 6 kvm_1 2.5414
40 7 kvm_1 2.5641
40 8 kvm_1 2.4773
40 9 kvm_1 2.4137
40 10 kvm_1 2.5393
40 11 kvm_1 2.5274
40 12 kvm_1 2.4433
40 13 kvm_1 2.4697
40 14 kvm_1 2.5365
40 15 kvm_1 2.5214
40 16 kvm_1 2.3494
40 17 kvm_1 2.5426
40 18 kvm_1 2.4718
40 19 kvm_1 2.5447
40 20 kvm_1 2.5122
40 21 kvm_1 2.5542
40 22 kvm_1 2.4278
40 23 kvm_1 2.5362
40 24 kvm_1 2.4486
40 25 kvm_1 2.5323
40 26 kvm_1 2.4001
40 27 kvm_1 2.5443
40 28 kvm_1 2.5498
40 29 kvm_1 2.5494
40 30 kvm_1 2.3483
1 1 xen-1 .1336
1 2 xen-1 .1346
1 3 xen-1 .1342
1 4 xen-1 .1316
1 5 xen-1 .1340
1 6 xen-1 .1343
1 7 xen-1 .1342
1 8 xen-1 .1344
1 9 xen-1 .1346
1 10 xen-1 .1336
1 11 xen-1 .1345
1 12 xen-1 .1347
1 13 xen-1 .1336
1 14 xen-1 .1346
1 15 xen-1 .1332
1 16 xen-1 .1322
1 17 xen-1 .1319
1 18 xen-1 .1325
1 19 xen-1 .1345
1 20 xen-1 .1322
1 21 xen-1 .1323
1 22 xen-1 .1352
1 23 xen-1 .1346
1 24 xen-1 .1328
1 25 xen-1 .1341
1 26 xen-1 .1314
1 27 xen-1 .1323
1 28 xen-1 .1325
1 29 xen-1 .1327
1 30 xen-1 .1320
2 1 xen-1 .2568
2 2 xen-1 .2635
2 3 xen-1 .2678
2 4 xen-1 .2588
2 5 xen-1 .2571
2 6 xen-1 .2584
2 7 xen-1 .2594
2 8 xen-1 .2569
2 9 xen-1 .2589
2 10 xen-1 .2572
2 11 xen-1 .2535
2 12 xen-1 .2553
2 13 xen-1 .2563
2 14 xen-1 .2555
2 15 xen-1 .2551
2 16 xen-1 .2540
2 17 xen-1 .2557
2 18 xen-1 .2592
2 19 xen-1 .2559
2 20 xen-1 .2586
2 21 xen-1 .2569
2 22 xen-1 .2579
2 23 xen-1 .2654
2 24 xen-1 .2561
2 25 xen-1 .2674
2 26 xen-1 .2594
2 27 xen-1 .2586
2 28 xen-1 .2560
2 29 xen-1 .2548
2 30 xen-1 .2544
4 1 xen-1 .4984
4 2 xen-1 .5009
4 3 xen-1 .5022
4 4 xen-1 .5026
4 5 xen-1 .5032
4 6 xen-1 .5045
4 7 xen-1 .5037
4 8 xen-1 .5052
4 9 xen-1 .5053
4 10 xen-1 .5048
4 11 xen-1 .5113
4 12 xen-1 .5024
4 13 xen-1 .5109
4 14 xen-1 .5047
4 15 xen-1 .5091
4 16 xen-1 .5122
4 17 xen-1 .5073
4 18 xen-1 .5073
4 19 xen-1 .5079
4 20 xen-1 .5062
4 21 xen-1 .5086
4 22 xen-1 .5025
4 23 xen-1 .5039
4 24 xen-1 .4968
4 25 xen-1 .4983
4 26 xen-1 .4999
4 27 xen-1 .4989
4 28 xen-1 .5045
4 29 xen-1 .5046
4 30 xen-1 .5011
8 1 xen-1 .9513
8 2 xen-1 .9367
8 3 xen-1 .9407
8 4 xen-1 .9408
8 5 xen-1 .9362
8 6 xen-1 .9471
8 7 xen-1 .9448
8 8 xen-1 .9328
8 9 xen-1 .9429
8 10 xen-1 .9302
8 11 xen-1 .9479
8 12 xen-1 .9491
8 13 xen-1 .9424
8 14 xen-1 .9507
8 15 xen-1 .9446
8 16 xen-1 .9455
8 17 xen-1 .9457
8 18 xen-1 .9456
8 19 xen-1 .9474
8 20 xen-1 .9394
8 21 xen-1 .9419
8 22 xen-1 .9476
8 23 xen-1 .9345
8 24 xen-1 .9383
8 25 xen-1 .9490
8 26 xen-1 .9512
8 27 xen-1 .9507
8 28 xen-1 .9496
8 29 xen-1 .9322
8 30 xen-1 .9422
10 1 xen-1 1.1671
10 2 xen-1 1.1592
10 3 xen-1 1.1550
10 4 xen-1 1.0759
10 5 xen-1 1.1597
10 6 xen-1 1.1548
10 7 xen-1 1.1427
10 8 xen-1 1.1626
10 9 xen-1 1.1563
10 10 xen-1 1.1379
10 11 xen-1 1.1637
10 12 xen-1 1.1526
10 13 xen-1 1.1513
10 14 xen-1 1.1439
10 15 xen-1 1.1553
10 16 xen-1 1.1571
10 17 xen-1 1.1427
10 18 xen-1 1.1475
10 19 xen-1 1.1611
10 20 xen-1 1.1443
10 21 xen-1 1.1615
10 22 xen-1 1.1471
10 23 xen-1 1.1316
10 24 xen-1 1.1351
10 25 xen-1 1.1495
10 26 xen-1 1.1432
10 27 xen-1 1.1531
10 28 xen-1 1.1482
10 29 xen-1 1.1648
10 30 xen-1 1.1585
16 1 xen-1 1.8065
16 2 xen-1 1.7907
16 3 xen-1 1.4072
16 4 xen-1 1.8278
16 5 xen-1 1.6574
16 6 xen-1 1.7408
16 7 xen-1 1.3110
16 8 xen-1 1.8083
16 9 xen-1 1.8243
16 10 xen-1 1.6090
16 11 xen-1 1.8199
16 12 xen-1 1.6531
16 13 xen-1 1.8189
16 14 xen-1 1.8123
16 15 xen-1 1.1866
16 16 xen-1 1.8066
16 17 xen-1 1.8072
16 18 xen-1 1.6647
16 19 xen-1 1.7991
16 20 xen-1 1.2731
16 21 xen-1 1.8042
16 22 xen-1 1.8141
16 23 xen-1 1.8217
16 24 xen-1 1.7965
16 25 xen-1 1.7908
16 26 xen-1 1.7878
16 27 xen-1 1.8174
16 28 xen-1 1.8141
16 29 xen-1 1.8117
16 30 xen-1 1.7981
20 1 xen-1 2.2595
20 2 xen-1 2.2333
20 3 xen-1 2.0700
20 4 xen-1 2.2285
20 5 xen-1 2.1302
20 6 xen-1 2.2002
20 7 xen-1 2.2441
20 8 xen-1 2.2490
20 9 xen-1 2.2570
20 10 xen-1 2.2372
20 11 xen-1 1.6058
20 12 xen-1 2.2543
20 13 xen-1 2.2415
20 14 xen-1 2.0569
20 15 xen-1 2.2610
20 16 xen-1 2.2494
20 17 xen-1 2.2644
20 18 xen-1 2.2588
20 19 xen-1 2.2519
20 20 xen-1 2.2393
20 21 xen-1 2.2254
20 22 xen-1 2.2404
20 23 xen-1 2.2641
20 24 xen-1 2.2312
20 25 xen-1 2.2556
20 26 xen-1 2.0319
20 27 xen-1 2.2631
20 28 xen-1 2.1153
20 29 xen-1 2.2471
20 30 xen-1 1.7836
32 1 xen-1 2.3438
32 2 xen-1 1.8786
32 3 xen-1 1.5150
32 4 xen-1 2.3585
32 5 xen-1 1.7369
32 6 xen-1 1.8602
32 7 xen-1 1.7662
32 8 xen-1 1.5528
32 9 xen-1 1.7467
32 10 xen-1 1.7323
32 11 xen-1 1.5436
32 12 xen-1 1.5005
32 13 xen-1 2.2554
32 14 xen-1 2.3720
32 15 xen-1 2.3694
32 16 xen-1 1.5747
32 17 xen-1 2.3688
32 18 xen-1 1.7038
32 19 xen-1 1.5588
32 20 xen-1 2.1313
32 21 xen-1 1.6333
32 22 xen-1 2.3508
32 23 xen-1 1.5719
32 24 xen-1 1.4882
32 25 xen-1 2.3667
32 26 xen-1 1.7188
32 27 xen-1 1.6300
32 28 xen-1 1.5396
32 29 xen-1 1.5627
32 30 xen-1 1.6773
40 1 xen-1 2.5090
40 2 xen-1 2.5128
40 3 xen-1 2.5206
40 4 xen-1 2.5474
40 5 xen-1 2.5565
40 6 xen-1 2.4989
40 7 xen-1 2.5252
40 8 xen-1 2.5135
40 9 xen-1 2.5344
40 10 xen-1 2.5322
40 11 xen-1 2.5198
40 12 xen-1 2.5325
40 13 xen-1 2.4951
40 14 xen-1 2.5355
40 15 xen-1 2.5597
40 16 xen-1 2.5472
40 17 xen-1 2.5273
40 18 xen-1 2.5386
40 19 xen-1 2.5316
40 20 xen-1 2.5323
40 21 xen-1 2.5382
40 22 xen-1 2.5244
40 23 xen-1 2.5030
40 24 xen-1 2.5146
40 25 xen-1 2.5362
40 26 xen-1 2.5466
40 27 xen-1 2.5185
40 28 xen-1 2.5241
40 29 xen-1 2.5475
40 30 xen-1 2.5486
1 1 nativo .1197
1 2 nativo .1194
1 3 nativo .1192
1 4 nativo .1196
1 5 nativo .1198
1 6 nativo .1197
1 7 nativo .1172
1 8 nativo .1195
1 9 nativo .1194
1 10 nativo .1198
1 11 nativo .1194
1 12 nativo .1185
1 13 nativo .1196
1 14 nativo .1194
1 15 nativo .1194
1 16 nativo .1192
1 17 nativo .1191
1 18 nativo .1197
1 19 nativo .1189
1 20 nativo .1184
1 21 nativo .1195
1 22 nativo .1192
1 23 nativo .1196
1 24 nativo .1187
1 25 nativo .1197
1 26 nativo .1185
1 27 nativo .1193
1 28 nativo .1193
1 29 nativo .1193
1 30 nativo .1196
2 1 nativo .2376
2 2 nativo .2346
2 3 nativo .2377
2 4 nativo .2373
2 5 nativo .2335
2 6 nativo .2365
2 7 nativo .2381
2 8 nativo .2375
2 9 nativo .2371
2 10 nativo .2352
2 11 nativo .2368
2 12 nativo .2360
2 13 nativo .2373
2 14 nativo .2376
2 15 nativo .2380
2 16 nativo .2356
2 17 nativo .2366
2 18 nativo .2358
2 19 nativo .2374
2 20 nativo .2377
2 21 nativo .2375
2 22 nativo .2362
2 23 nativo .2344
2 24 nativo .2361
2 25 nativo .2368
2 26 nativo .2367
2 27 nativo .2374
2 28 nativo .2362
2 29 nativo .2381
2 30 nativo .2371
4 1 nativo .4685
4 2 nativo .4673
4 3 nativo .4643
4 4 nativo .4689
4 5 nativo .4680
4 6 nativo .4688
4 7 nativo .4659
4 8 nativo .4698
4 9 nativo .4690
4 10 nativo .4685
4 11 nativo .4697
4 12 nativo .4668
4 13 nativo .4676
4 14 nativo .4687
4 15 nativo .4665
4 16 nativo .4695
4 17 nativo .4689
4 18 nativo .4663
4 19 nativo .4695
4 20 nativo .4681
4 21 nativo .4679
4 22 nativo .4655
4 23 nativo .4698
4 24 nativo .4689
4 25 nativo .4700
4 26 nativo .4653
4 27 nativo .4684
4 28 nativo .4695
4 29 nativo .4679
4 30 nativo .4666
8 1 nativo .9287
8 2 nativo .9298
8 3 nativo .9271
8 4 nativo .9279
8 5 nativo .9314
8 6 nativo .9227
8 7 nativo .9224
8 8 nativo .9311
8 9 nativo .9283
8 10 nativo .9268
8 11 nativo .9299
8 12 nativo .9227
8 13 nativo .9262
8 14 nativo .9255
8 15 nativo .9287
8 16 nativo .9274
8 17 nativo .9234
8 18 nativo .9311
8 19 nativo .9254
8 20 nativo .9252
8 21 nativo .9312
8 22 nativo .9289
8 23 nativo .9308
8 24 nativo .9234
8 25 nativo .9286
8 26 nativo .9289
8 27 nativo .9283
8 28 nativo .9258
8 29 nativo .9264
8 30 nativo .9328
10 1 nativo 1.1572
10 2 nativo 1.1478
10 3 nativo 1.1556
10 4 nativo 1.1560
10 5 nativo 1.1606
10 6 nativo 1.1620
10 7 nativo 1.1559
10 8 nativo 1.1613
10 9 nativo 1.1554
