CPUs Experimento Ambiente Tempo
4 19 kvm_2 26.3678 
4 20 kvm_2 26.3557 
4 21 kvm_2 26.3561 
4 22 kvm_2 26.3599 
4 23 kvm_2 26.3434 
4 24 kvm_2 26.4569 
4 25 kvm_2 26.4789 
4 26 kvm_2 26.4111 
4 27 kvm_2 26.3519 
4 28 kvm_2 26.4430 
4 29 kvm_2 26.3515 
4 30 kvm_2 26.5800 
4 1 kvm_3 26.3489 
4 2 kvm_3 26.3613 
4 3 kvm_3 26.3556 
4 4 kvm_3 26.5243 
4 5 kvm_3 26.4141 
4 6 kvm_3 26.4739 
4 7 kvm_3 26.3714 
4 8 kvm_3 26.3362 
4 9 kvm_3 26.4110 
4 10 kvm_3 26.3802 
4 11 kvm_3 26.4938 
4 12 kvm_3 26.3495 
4 13 kvm_3 26.4812 
4 14 kvm_3 26.3542 
4 15 kvm_3 26.3516 
4 16 kvm_3 26.3503 
4 17 kvm_3 26.5164 
4 18 kvm_3 26.5186 
4 19 kvm_3 26.3830 
4 20 kvm_3 26.3487 
4 21 kvm_3 26.3569 
4 22 kvm_3 26.3885 
4 23 kvm_3 26.3536 
4 24 kvm_3 26.3449 
4 25 kvm_3 26.3490 
4 26 kvm_3 26.3491 
4 27 kvm_3 26.3988 
4 28 kvm_3 26.3821 
4 29 kvm_3 26.3947 
4 30 kvm_3 26.3508 
4 1 Xen_1 24.6181 
4 2 Xen_1 25.0210 
4 3 Xen_1 24.4952 
4 4 Xen_1 24.1716 
4 5 Xen_1 25.6402 
4 6 Xen_1 24.5355 
4 7 Xen_1 25.6747 
4 8 Xen_1 24.4718 
4 9 Xen_1 25.6611 
4 10 Xen_1 24.4900 
4 11 Xen_1 24.1090 
4 12 Xen_1 24.4864 
4 13 Xen_1 25.6515 
4 14 Xen_1 24.4880 
4 15 Xen_1 24.5006 
4 16 Xen_1 24.1289 
4 17 Xen_1 24.4988 
4 18 Xen_1 24.4781 
4 19 Xen_1 24.5125 
4 20 Xen_1 24.1451 
4 21 Xen_1 24.1252 
4 22 Xen_1 24.1360 
4 23 Xen_1 24.4629 
4 24 Xen_1 24.2402 
4 25 Xen_1 24.1139 
4 26 Xen_1 24.5211 
4 27 Xen_1 24.1267 
4 28 Xen_1 24.1185 
4 29 Xen_1 24.1070 
4 30 Xen_1 24.1620 
4 1 Xen_2 24.1262 
4 2 Xen_2 24.2042 
4 3 Xen_2 24.4915 
4 4 Xen_2 24.5261 
4 5 Xen_2 24.4909 
4 6 Xen_2 24.5559 
4 7 Xen_2 24.1822 
4 8 Xen_2 24.1788 
4 9 Xen_2 24.1373 
4 10 Xen_2 24.4944 
4 11 Xen_2 24.1288 
4 12 Xen_2 24.4667 
4 13 Xen_2 24.1549 
4 14 Xen_2 24.1890 
4 15 Xen_2 24.1311 
4 16 Xen_2 24.1173 
4 17 Xen_2 24.5505 
4 18 Xen_2 24.4912 
4 19 Xen_2 24.4968 
4 20 Xen_2 24.4952 
4 21 Xen_2 24.1747 
4 22 Xen_2 24.1920 
4 23 Xen_2 24.1320 
4 24 Xen_2 24.1427 
4 25 Xen_2 24.1729 
4 26 Xen_2 24.5242 
4 27 Xen_2 24.5886 
4 28 Xen_2 24.1260 
4 29 Xen_2 24.1644 
4 30 Xen_2 24.5208 
