CPUs Experimento Ambiente Tempo
2 8 xen-4 51.6930 
2 9 xen-4 52.4089 
2 10 xen-4 52.7164 
2 11 xen-4 52.7090 
2 12 xen-4 52.7050 
2 13 xen-4 52.7032 
2 14 xen-4 52.7006 
2 15 xen-4 52.7190 
2 16 xen-4 52.7056 
2 17 xen-4 52.7014 
2 18 xen-4 52.6960 
2 19 xen-4 52.5269 
2 20 xen-4 52.0717 
2 21 xen-4 52.7188 
2 22 xen-4 51.7069 
2 23 xen-4 52.4830 
2 24 xen-4 52.7173 
2 25 xen-4 52.7063 
2 26 xen-4 52.7198 
2 27 xen-4 52.7364 
2 28 xen-4 52.7071 
2 29 xen-4 52.7084 
2 30 xen-4 52.7097 
4 1 xen-4 26.3910 
4 2 xen-4 26.4011 
4 3 xen-4 26.3891 
4 4 xen-4 26.4110 
4 5 xen-4 26.4028 
4 6 xen-4 26.4222 
4 7 xen-4 26.4075 
4 8 xen-4 26.4020 
4 9 xen-4 26.3960 
4 10 xen-4 26.3934 
4 11 xen-4 26.3879 
4 12 xen-4 26.3935 
4 13 xen-4 26.3855 
4 14 xen-4 26.3917 
4 15 xen-4 26.3907 
4 16 xen-4 26.3978 
4 17 xen-4 26.3876 
4 18 xen-4 26.3819 
4 19 xen-4 26.3815 
4 20 xen-4 26.3952 
4 21 xen-4 27.4556 
4 22 xen-4 26.4206 
4 23 xen-4 26.4026 
4 24 xen-4 26.3906 
4 25 xen-4 26.3818 
4 26 xen-4 26.4403 
4 27 xen-4 26.3862 
4 28 xen-4 26.3778 
4 29 xen-4 26.3793 
4 30 xen-4 26.3902 
