CPUs Experimento Ambiente Tempo
10 1 Nativo 10.5181 
10 2 Nativo 10.5303 
10 3 Nativo 10.5325 
10 4 Nativo 10.5884 
10 5 Nativo 10.5462 
10 6 Nativo 10.5334 
10 7 Nativo 10.5270 
10 8 Nativo 10.5193 
10 9 Nativo 10.5266 
10 10 Nativo 10.5307 
10 11 Nativo 10.5632 
10 12 Nativo 10.5356 
10 13 Nativo 10.5209 
10 14 Nativo 10.5670 
10 15 Nativo 10.5168 
10 16 Nativo 10.5223 
10 17 Nativo 10.5223 
10 18 Nativo 10.5345 
10 19 Nativo 10.5289 
10 20 Nativo 10.5202 
10 21 Nativo 10.5251 
10 22 Nativo 10.5800 
10 23 Nativo 10.5683 
10 24 Nativo 10.5775 
10 25 Nativo 10.5877 
10 26 Nativo 10.5174 
10 27 Nativo 10.5224 
10 28 Nativo 10.5787 
10 29 Nativo 10.5661 
10 30 Nativo 10.5209 
10 1 kvm_1 10.7918 
10 2 kvm_1 10.5563 
10 3 kvm_1 10.5623 
10 4 kvm_1 10.5711 
10 5 kvm_1 10.6841 
10 6 kvm_1 10.5539 
10 7 kvm_1 10.5741 
10 8 kvm_1 10.7289 
10 9 kvm_1 10.5576 
10 10 kvm_1 10.6414 
10 11 kvm_1 10.5693 
10 12 kvm_1 10.6388 
10 13 kvm_1 10.6513 
10 14 kvm_1 10.6663 
10 15 kvm_1 10.5568 
10 16 kvm_1 10.6273 
10 17 kvm_1 10.5535 
10 18 kvm_1 10.5667 
10 19 kvm_1 10.5457 
10 20 kvm_1 10.5854 
10 21 kvm_1 10.6608 
10 22 kvm_1 10.6132 
10 23 kvm_1 10.5606 
10 24 kvm_1 10.7506 
10 25 kvm_1 10.6328 
10 26 kvm_1 10.6714 
10 27 kvm_1 10.5382 
10 28 kvm_1 10.5680 
10 29 kvm_1 10.5580 
10 30 kvm_1 10.5624 
10 1 kvm_2 10.7544 
10 2 kvm_2 10.6352 
10 3 kvm_2 10.6582 
10 4 kvm_2 10.6125 
10 5 kvm_2 10.5512 
10 6 kvm_2 10.6348 
10 7 kvm_2 10.6428 
10 8 kvm_2 10.6396 
10 9 kvm_2 10.5751 
10 10 kvm_2 10.6134 
10 11 kvm_2 10.6015 
10 12 kvm_2 10.6677 
10 13 kvm_2 10.7102 
10 14 kvm_2 10.6775 
10 15 kvm_2 10.5846 
10 16 kvm_2 10.7235 
10 17 kvm_2 10.5923 
10 18 kvm_2 10.7372 
10 19 kvm_2 10.5762 
10 20 kvm_2 10.6873 
10 21 kvm_2 10.5941 
10 22 kvm_2 10.7522 
10 23 kvm_2 10.6071 
10 24 kvm_2 10.6382 
10 25 kvm_2 10.6586 
10 26 kvm_2 10.6719 
10 27 kvm_2 10.6024 
10 28 kvm_2 10.7124 
10 29 kvm_2 10.6574 
10 30 kvm_2 10.6656 
10 1 kvm_3 10.5908 
10 2 kvm_3 10.5488 
10 3 kvm_3 10.5577 
10 4 kvm_3 10.6601 
10 5 kvm_3 10.5524 
10 6 kvm_3 10.6506 
10 7 kvm_3 10.5684 
10 8 kvm_3 10.5864 
10 9 kvm_3 10.5646 
10 10 kvm_3 10.5944 
10 11 kvm_3 10.6535 
10 12 kvm_3 10.6141 
10 13 kvm_3 10.5920 
10 14 kvm_3 10.6433 
10 15 kvm_3 10.5456 
10 16 kvm_3 10.5992 
10 17 kvm_3 10.5583 
10 18 kvm_3 10.5492 
10 19 kvm_3 10.5871 
10 20 kvm_3 10.7464 
10 21 kvm_3 10.5837 
10 22 kvm_3 10.6722 
10 23 kvm_3 10.5594 
10 24 kvm_3 10.5805 
10 25 kvm_3 10.5572 
10 26 kvm_3 10.5612 
10 27 kvm_3 10.5471 
10 28 kvm_3 10.5577 
10 29 kvm_3 10.5891 
10 30 kvm_3 10.5474 
10 1 Xen_1 10.5557 
10 2 Xen_1 10.7709 
10 3 Xen_1 10.5574 
10 4 Xen_1 10.7652 
10 5 Xen_1 10.5675 
10 6 Xen_1 10.6408 
10 7 Xen_1 10.5629 
10 8 Xen_1 11.0484 
10 9 Xen_1 10.7816 
10 10 Xen_1 11.1140 
10 11 Xen_1 10.5192 
10 12 Xen_1 11.3838 
10 13 Xen_1 10.6175 
10 14 Xen_1 10.3967 
10 15 Xen_1 11.1169 
10 16 Xen_1 10.4600 
10 17 Xen_1 10.4557 
10 18 Xen_1 10.4538 
10 19 Xen_1 10.6026 
10 20 Xen_1 10.7321 
10 21 Xen_1 10.4547 
10 22 Xen_1 10.5768 
10 23 Xen_1 10.7810 
10 24 Xen_1 10.7279 
10 25 Xen_1 10.4499 
10 26 Xen_1 10.6831 
10 27 Xen_1 10.7653 
10 28 Xen_1 10.9165 
10 29 Xen_1 11.0279 
10 30 Xen_1 10.5637 
10 1 Xen_2 11.2245 
10 2 Xen_2 10.5902 
10 3 Xen_2 10.8122 
10 4 Xen_2 10.6918 
10 5 Xen_2 11.0327 
10 6 Xen_2 10.9221 
10 7 Xen_2 10.5625 
10 8 Xen_2 10.5622 
10 9 Xen_2 10.7593 
10 10 Xen_2 10.9479 
10 11 Xen_2 10.4574 
10 12 Xen_2 10.4455 
10 13 Xen_2 10.5625 
10 14 Xen_2 10.4219 
10 15 Xen_2 10.3835 
10 16 Xen_2 10.6185 
10 17 Xen_2 11.0911 
10 18 Xen_2 10.3793 
10 19 Xen_2 10.7983 
10 20 Xen_2 10.6251 
10 21 Xen_2 10.6861 
10 22 Xen_2 10.7498 
10 23 Xen_2 10.4813 
10 24 Xen_2 10.7860 
10 25 Xen_2 10.3854 
10 26 Xen_2 10.9382 
10 27 Xen_2 11.0533 
10 28 Xen_2 10.6898 
10 29 Xen_2 10.5927 
10 30 Xen_2 10.6151 
10 1 Xen_3 10.6462 
10 2 Xen_3 10.6457 
10 3 Xen_3 10.7213 
10 4 Xen_3 10.7055 
10 5 Xen_3 10.5855 
10 6 Xen_3 10.7059 
10 7 Xen_3 10.6436 
10 8 Xen_3 10.5890 
10 9 Xen_3 10.5555 
10 10 Xen_3 10.5620 
10 11 Xen_3 10.6468 
10 12 Xen_3 10.5808 
10 13 Xen_3 10.6880 
10 14 Xen_3 10.5867 
10 15 Xen_3 10.6433 
10 16 Xen_3 10.6417 
10 17 Xen_3 10.5579 
10 18 Xen_3 10.5664 
10 19 Xen_3 10.5600 
10 20 Xen_3 10.5915 
10 21 Xen_3 10.5595 
10 22 Xen_3 10.6479 
10 23 Xen_3 10.6513 
10 24 Xen_3 10.5651 
10 25 Xen_3 10.6398 
10 26 Xen_3 10.5582 
10 27 Xen_3 10.5559 
10 28 Xen_3 10.6467 
10 29 Xen_3 10.6462 
10 30 Xen_3 10.5877 
16 1 Nativo 6.6556 
16 2 Nativo 6.6055 
16 3 Nativo 6.6097 
16 4 Nativo 6.5876 
16 5 Nativo 6.5952 
16 6 Nativo 6.5877 
16 7 Nativo 6.5781 
16 8 Nativo 6.6000 
16 9 Nativo 6.5840 
16 10 Nativo 6.6344 
16 11 Nativo 6.6293 
16 12 Nativo 6.6177 
16 13 Nativo 6.6075 
16 14 Nativo 6.6069 
16 15 Nativo 6.6020 
16 16 Nativo 6.6063 
16 17 Nativo 6.6512 
16 18 Nativo 6.6129 
16 19 Nativo 6.6047 
